ano,id_municipio,tipo_estabelecimento,cnae_2,quantidade_vinculos_ativos,cep,geometry,grupo_cnae
2023,3106200,1,33147,0,31655690,POINT (606063.0752859641 7811904.882426251),C
2023,3106200,1,22293,0,31970670,POINT (616825.5441837577 7803539.567124896),C
2023,3106200,1,32507,0,31110270,POINT (611091.3904326136 7798397.140536376),C
2023,3106200,1,33210,0,31970636,POINT (617941.2958616259 7803620.364061724),C
2023,3106200,1,10121,0,31250530,POINT (609750.1379555832 7801147.792192696),C
2023,3106200,1,33147,0,30640310,POINT (601935.5747541129 7790996.687312452),C
2023,3106200,1,32302,0,31210540,POINT (609501.3538467737 7798457.740801748),C
2023,3106200,1,10961,0,31155410,POINT (611008.6258257113 7802549.1970199365),C
2023,3106200,1,10929,0,31730728,POINT (610107.0971991168 7805725.393722983),C
2023,3106200,1,10961,0,31140270,POINT (611685.9210472022 7799704.172830438),C
2023,3106200,1,33295,0,31330530,POINT (605800.1980145504 7801954.744368913),C
2023,3106200,1,18130,0,30111070,POINT (610954.8812692775 7797729.680454508),C
2023,3106200,1,33139,0,30690000,POINT (600195.1299162583 7790606.412097498),C
2023,3106200,1,10317,0,30750000,POINT (606368.363878046 7798429.173169944),C
2023,3106200,1,10139,0,30490290,POINT (607278.0330280637 7793548.445590564),C
2023,3106200,1,10961,0,30644160,POINT (603026.0003267413 7788824.879658528),C
2023,3106200,1,24113,0,30140120,POINT (611513.5028615231 7795263.735089077),C
2023,3106200,1,13596,0,31110090,POINT (611537.2626413754 7798255.604937762),C
2023,3106200,1,18211,0,30575160,POINT (607609.7127538364 7791084.240089616),C
2023,3106200,1,32507,0,30720410,POINT (606871.367724471 7796946.376937835),C
2023,3106200,1,29506,0,31840220,POINT (613057.0761396745 7805420.145210075),C
2023,3106200,1,27406,0,31050070,POINT (616471.8948700865 7799651.720871865),C
2023,3106200,1,32116,0,30170131,POINT (610601.5686101562 7797217.134800181),C
2023,3106200,1,25420,0,31742114,POINT (611932.705121438 7806713.928486822),C
2023,3106200,1,14134,0,31130380,POINT (610638.5552430226 7799950.967331739),C
2023,3106200,1,18130,0,31270730,POINT (608983.2840546565 7804404.904861605),C
2023,3106200,1,25420,0,30295310,POINT (617059.6409352395 7797477.321264444),C
2023,3106200,1,31012,0,30750210,POINT (606618.6449285808 7799325.603021834),C
2023,3106200,1,18130,0,31710500,POINT (609310.3468737262 7805792.5747676855),C
2023,3106200,1,23915,0,30692641,POINT (599476.2987999794 7788638.558999278),C
2023,3106200,1,25438,0,30855440,POINT (602932.6160017076 7796183.523460009),C
2023,3106200,1,18211,0,31035540,POINT (612321.9805398625 7799364.769486804),C
2023,3106200,1,32507,0,31741480,POINT (611386.3244046692 7805556.444868285),C
2023,3106200,1,10911,0,30550740,POINT (606371.3267896923 7794002.764991874),C
2023,3106200,1,10996,0,30510390,POINT (605620.1580580997 7794483.469766138),C
2023,3106200,1,32990,0,30510470,POINT (604943.8876954827 7794567.780533516),C
2023,3106200,1,18229,0,30830233,POINT (604456.4357256277 7798782.369999008),C
2023,3106200,1,33121,0,31270250,POINT (609396.536708029 7803373.996410347),C
2023,3106200,1,18211,0,31035540,POINT (612321.9805398625 7799364.769486804),C
2023,3106200,1,32990,0,31310510,POINT (606054.4261860347 7802019.925036855),C
2023,3106200,1,33210,0,30855070,POINT (603353.8552964707 7796131.927439685),C
2023,3106200,1,32914,0,30881660,POINT (603037.1249658468 7800190.314816274),C
2023,3106200,1,23303,0,31742790,POINT (612468.2130822621 7808140.610954782),C
2023,3106200,1,10961,0,31250330,POINT (609184.9496096137 7800515.735084051),C
2023,3106200,1,25128,0,31950060,POINT (615216.5926797925 7802019.17490428),C
2023,3106200,1,33147,0,30530070,POINT (604209.0025569347 7796432.730968548),C
2023,3106200,1,25128,0,31565260,POINT (607945.7298277762 7806929.1723332275),C
2023,3106200,1,33295,0,30320140,POINT (610996.939964957 7792777.984735763),C
2023,3106200,1,31012,0,30130174,POINT (611114.7431662699 7795042.052634915),C
2023,3106200,1,25420,0,30525040,POINT (603601.5869027104 7795152.354196155),C
2023,3106200,1,15211,0,30870180,POINT (603419.8958909189 7798749.693230292),C
2023,3106200,1,33147,0,30662302,POINT (600671.4221830043 7788994.247231342),C
2023,3106200,1,14118,0,31150570,POINT (610659.8955571022 7801480.807238897),C
2023,3106200,1,18130,0,31748135,POINT (610849.8923385596 7809885.6974783465),C
2023,3106200,1,25128,0,30626720,POINT (603740.895668046 7787761.371794041),C
2023,3106200,1,33121,0,30525290,POINT (603129.7357185752 7795388.829336885),C
2023,3106200,1,31012,0,31950540,POINT (615180.1052543359 7803280.726683566),C
2023,3106200,1,33163,0,31710410,POINT (608401.1140174414 7804818.187234189),C
2023,3106200,1,25390,0,30620150,POINT (604364.4398840135 7789553.9322467),C
2023,3106200,1,11135,0,30390170,POINT (608726.9006449643 7789129.786804056),C
2023,3106200,1,33139,0,30421194,POINT (607366.9146796936 7795755.078006076),C
2023,3106200,1,10929,0,30880362,POINT (603036.5646103299 7798226.968275067),C
2023,3106200,1,32990,0,30441036,POINT (609154.3731103084 7795270.465264007),C
2023,3106200,1,31012,0,31330290,POINT (605159.5840212582 7801911.4952284265),C
2023,3106200,1,10911,0,30820170,POINT (605144.8142695861 7798832.641577246),C
2023,3106200,1,33121,0,30280530,POINT (615067.3348357591 7798499.172636782),C
2023,3106200,1,25420,0,31620030,POINT (608637.8851502448 7810363.200339839),C
2023,3106200,1,10139,0,31620500,POINT (608146.968094161 7809671.562830757),C
2023,3106200,1,32990,0,30510160,POINT (605286.0314968122 7794936.715040399),C
2023,3106200,1,18300,0,30360600,POINT (610141.7881036836 7791540.526170678),C
2023,3106200,1,10953,0,30770120,POINT (607259.9252535572 7797009.646287855),C
2023,3106200,1,18229,0,31741369,POINT (611095.0094618015 7804948.4598809285),C
2023,3106200,1,10112,0,30120040,POINT (610619.8675649213 7797118.131541537),C
2023,3106200,1,33295,0,30112000,POINT (611151.5384321467 7794949.230272654),C
2023,3106200,1,33210,0,31910380,POINT (613231.4469510813 7802651.6728366595),C
2023,3106200,1,10538,0,31580350,POINT (605220.8663513322 7807383.385027692),C
2023,3106200,1,10996,0,30285310,POINT (615793.0382137635 7798078.260868355),C
2023,3106200,1,28259,0,30870100,POINT (604095.4858176139 7798756.657046567),C
2023,3106200,1,33139,0,30610010,POINT (604169.6626054518 7792889.395398121),C
2023,3106200,1,31021,0,30411145,POINT (608931.4948132596 7796578.995734131),C
2023,3106200,1,25420,0,30260100,POINT (613799.0024802133 7797001.266690638),C
2023,3106200,1,33210,0,30493170,POINT (608311.7772792175 7791026.367982907),C
2023,3106200,1,17419,0,30525230,POINT (603145.861608471 7795380.76744581),C
2023,3106200,1,31012,0,30662600,POINT (599763.0023940327 7789569.799490933),C
2023,3106200,1,33147,0,31560150,POINT (607531.6307742549 7805857.177363198),C
2023,3106200,1,32990,0,30510140,POINT (605329.6011082965 7794883.945814997),C
2023,3106200,1,31012,0,30530070,POINT (604209.0025569347 7796432.730968548),C
2023,3106200,1,29506,0,30870100,POINT (604095.4858176139 7798756.657046567),C
2023,3106200,1,10911,0,30640070,POINT (602186.9622160551 7790830.181816423),C
2023,3106200,1,18229,0,30720310,POINT (607224.4108077529 7797356.898823267),C
2023,3106200,1,33210,0,30380262,POINT (609888.4565742248 7794404.181273234),C
2023,3106200,1,28127,0,31080060,POINT (614070.4242654038 7799952.204924674),C
2023,3106200,1,10112,0,30120010,POINT (612074.5678930909 7797084.182446393),C
2023,3106200,1,10813,0,31255160,POINT (609609.8520178599 7801935.170012089),C
2023,3106200,1,10911,0,30270180,POINT (614267.4230918861 7796816.879062989),C
2023,3106200,1,18211,0,31560300,POINT (607168.0989100318 7805970.031389961),C
2023,3106200,1,14142,0,31580440,POINT (604864.1342216744 7807220.789099655),C
2023,3106200,1,33147,0,31540570,POINT (611876.353216178 7805269.990631254),C
2023,3106200,1,31012,0,31110800,POINT (611067.1541213149 7799172.398802068),C
2023,3106200,1,33121,0,30870100,POINT (604095.4858176139 7798756.657046567),C
2023,3106200,1,10911,0,30550740,POINT (606371.3267896923 7794002.764991874),C
2023,3106200,1,14118,0,30882370,POINT (603407.3449246226 7801553.168370109),C
2023,3106200,1,25420,0,30285422,POINT (615538.0975248134 7797046.337660316),C
2023,3106200,1,13405,0,30662450,POINT (600252.82551015 7789222.119844586),C
2023,3106200,1,26400,0,30190000,POINT (611069.5145735417 7796494.02922526),C
2023,3106200,1,33210,0,30350130,POINT (610283.953500302 7794463.187984763),C
2023,3106200,1,10911,0,30320330,POINT (611042.4929230781 7791747.951089025),C
2023,3106200,1,10911,0,31970745,POINT (616141.4324318896 7803587.055461471),C
2023,3106200,1,33210,0,30575130,POINT (607815.4346289039 7791166.47981105),C
2023,3106200,1,33147,0,31844120,POINT (613378.7535257185 7806079.082981711),C
2023,3106200,1,31012,0,31741380,POINT (611138.2859450523 7804918.5927732065),C
2023,3106200,1,15319,0,31842330,POINT (612880.7228579404 7806234.224288846),C
2023,3106200,1,15319,0,31840360,POINT (611881.4658284809 7805917.4372547055),C
2023,3106200,1,33147,0,30280180,POINT (614801.5559219616 7798643.562445326),C
2023,3106200,1,33210,0,31655110,POINT (606649.9284777679 7811317.33305059),C
2023,3106200,1,18130,0,30880310,POINT (603301.8026028012 7799271.105404144),C
2023,3106200,1,24113,0,30170131,POINT (610601.5686101562 7797217.134800181),C
2023,3106200,1,25420,0,31250682,POINT (608715.6739583106 7800945.734577056),C
2023,3106200,1,28216,0,30730090,POINT (606281.0622665536 7797252.663700815),C
2023,3106200,1,33147,0,31742058,POINT (611312.7258463465 7806343.1905503),C
2023,3106200,1,33121,0,30310130,POINT (612123.2169132861 7794532.822317202),C
2023,3106200,1,10961,0,31080150,POINT (614122.9943986813 7800702.298165232),C
2023,3106200,1,10317,0,31255160,POINT (609609.8520178599 7801935.170012089),C
2023,3106200,1,25420,0,31990550,POINT (616227.3805156588 7804764.451463339),C
2023,3106200,1,31012,0,31110300,POINT (610834.2704975891 7798234.352572842),C
2023,3106200,1,32990,0,30260270,POINT (614149.8401792693 7796468.7463457845),C
2023,3106200,1,33210,0,30310480,POINT (610634.6706662152 7797880.315475018),C
2023,3106200,1,14142,0,31155320,POINT (610414.5763283238 7802379.426356971),C
2023,3106200,1,33198,0,31320460,POINT (606380.5616628907 7799762.102675511),C
2023,3106200,1,13511,0,30180090,POINT (609670.7056510712 7796683.52324542),C
2023,3106200,1,18229,0,31870620,POINT (614719.8537369409 7806231.460470314),C
2023,3106200,1,27104,0,31741615,POINT (611116.3458328233 7806098.059994619),C
2023,3106200,1,33147,0,30870110,POINT (604159.6500698305 7798273.611356724),C
2023,3106200,1,22293,0,30550170,POINT (606690.2727686148 7794878.8348360155),C
2023,3106200,1,31021,0,31365090,POINT (604629.090017447 7802806.937915837),C
2023,3106200,1,33295,0,30810330,POINT (605584.3098886311 7799575.4161214195),C
2023,3106200,1,33198,0,31872040,POINT (615480.9667038183 7806614.649787705),C
2023,3106200,1,33295,0,31035560,POINT (612791.63880517 7799659.4496692065),C
2023,3106200,1,10911,0,30130174,POINT (611114.7431662699 7795042.052634915),C
2023,3106200,1,18229,0,31910690,POINT (613434.0310349425 7802948.086140461),C
2023,3106200,1,33121,0,31810290,POINT (611678.7702674977 7804011.7245913185),C
2023,3106200,1,10139,0,31950390,POINT (615500.5910629558 7803008.917476371),C
2023,3106200,1,26701,0,31530300,POINT (606896.7157927814 7807114.309991638),C
2023,3106200,1,31012,0,30510780,POINT (605199.531772197 7794180.772861999),C
2023,3106200,1,23494,0,30140000,POINT (612645.9402221107 7796416.812156928),C
2023,3106200,1,31012,0,31520120,POINT (608206.7785203786 7808085.107018532),C
2023,3106200,1,33147,0,31990030,POINT (615330.7707072204 7804397.178166756),C
2023,3106200,1,25110,0,30610110,POINT (603652.933328021 7792958.136157483),C
2023,3106200,1,26400,0,30810000,POINT (606748.5182189122 7799645.723718284),C
2023,3106200,1,33121,0,31250400,POINT (609215.1156128994 7800677.278761797),C
2023,3106200,1,14126,0,30411470,POINT (606999.9447966804 7796175.178850796),C
2023,3106200,1,14126,0,31250020,POINT (608881.8899694871 7799994.983454512),C
2023,3106200,1,14126,0,30455610,POINT (608423.4709020393 7791565.768265323),C
2023,3106200,1,14126,0,30190003,POINT (610017.5978690815 7796838.669406331),C
2023,3106200,1,14126,0,30240000,POINT (613149.1736968483 7794694.375399869),C
2023,3106200,1,14126,0,30411145,POINT (608931.4948132596 7796578.995734131),C
2023,3106200,1,14126,0,31360550,POINT (602618.0943791473 7803117.911093266),C
2023,3106200,1,14126,0,30350577,POINT (609470.6185640154 7791844.695916388),C
2023,3106200,1,14126,0,30670565,POINT (602625.1388490497 7787301.63205049),C
2023,3106200,1,14126,0,31730600,POINT (610556.184154506 7806254.906137407),C
2023,3106200,1,14126,0,30190002,POINT (610079.2202604454 7796789.725624727),C
2023,3106200,1,14126,0,31130760,POINT (611207.7406117157 7800748.520674673),C
2023,3106200,1,14126,0,30411174,POINT (608894.5341225297 7796207.6599387955),C
2023,3106200,1,14126,0,31210010,POINT (610184.1497750393 7799534.246177676),C
2023,3106200,1,14126,0,30330080,POINT (611200.3080183974 7794515.25333688),C
2023,3106200,1,14126,0,30130008,POINT (612803.9918471111 7794168.398605157),C
2023,3106200,1,14126,0,30431089,POINT (608383.7750159901 7795505.8258308),C
2023,3106200,1,14126,0,30180143,POINT (610377.6862896939 7795720.2189318985),C
2023,3106200,1,14126,0,30190080,POINT (610137.6807498672 7796805.249435494),C
2023,3106200,1,14126,0,31035580,POINT (612480.4327596725 7799549.814434677),C
2023,3106200,1,14126,0,30110043,POINT (610712.389256229 7794894.291777382),C
2023,3106200,1,14126,0,30421369,POINT (607658.0658660823 7794462.319572581),C
2023,3106200,1,14126,0,30350180,POINT (609883.8069594895 7794319.058587944),C
2023,3106200,1,14126,0,30710560,POINT (608532.1862748641 7797963.427054018),C
2023,3106200,1,14126,0,30494450,POINT (609201.7672904914 7791475.678771367),C
2023,3106200,1,14126,0,30240220,POINT (612918.1735480953 7795689.950150221),C
2023,3106200,1,14126,0,31710340,POINT (608916.1888996575 7805848.436405569),C
2023,3106200,1,14126,0,30855075,POINT (602166.5093241229 7796274.376227353),C
2023,3106200,1,14126,0,30411120,POINT (608377.4406181427 7796523.9267331725),C
2023,3106200,1,14126,0,30411213,POINT (608478.1753524834 7796098.686046548),C
2023,3106200,1,14126,0,31580570,POINT (604358.5009252472 7807573.827004047),C
2023,3106200,1,14126,0,31870250,POINT (614560.6080922098 7805266.672278716),C
2023,3106200,1,14126,0,31030050,POINT (613179.2664702134 7798089.914032076),C
2023,3106200,1,14126,0,30640050,POINT (603055.4333238321 7790985.467345793),C
2023,3106200,1,14126,0,31748207,POINT (611426.3422364347 7810477.078567695),C
2023,3106200,1,14126,0,30627095,POINT (602348.3130738059 7788539.275853815),C
2023,3106200,1,10911,21,30140100,POINT (611846.7412587393 7795467.108156069),C
2023,3106200,1,28291,76,30360740,POINT (610146.9311913848 7790990.696896018),C
2023,3106200,1,10911,13,30220000,POINT (612909.3467211042 7794956.31069012),C
2023,3106200,1,10911,53,31035400,POINT (612845.2934840854 7799378.615731515),C
2023,3106200,1,20631,12,31250535,POINT (609728.4225483058 7801309.595592602),C
2023,3106200,1,25128,15,30775450,POINT (608177.7475566095 7799873.865981628),C
2023,3106200,1,18113,18,31150340,POINT (609772.9898948428 7799089.858532638),C
2023,3106200,1,27902,134,30575815,POINT (607321.1505097745 7790464.135914478),C
2023,3106200,1,10996,22,30580460,POINT (605765.8923768194 7792971.1665752),C
2023,3106200,1,33147,17,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,23915,15,31210150,POINT (610235.1523120678 7798009.769866291),C
2023,3106200,1,18130,17,31814140,POINT (612539.8904838054 7804308.9803679455),C
2023,3106200,1,31012,16,30770100,POINT (607983.0698100317 7798526.820132935),C
2023,3106200,1,10911,16,30112011,POINT (611065.706465341 7795075.978803224),C
2023,3106200,1,25993,13,31575320,POINT (605059.7749988096 7809528.770671837),C
2023,3106200,1,20738,17,31150453,POINT (609841.4171059065 7801905.143762365),C
2023,3106200,1,20631,64,30421318,POINT (606986.654609467 7794954.899526847),C
2023,3106200,1,27511,963,30390150,POINT (607328.9127185603 7788164.989593828),C
2023,3106200,1,10961,35,31741609,POINT (611104.2662539097 7806131.447182978),C
2023,3106200,1,16226,13,30730500,POINT (605970.3254027179 7797761.954305671),C
2023,3106200,1,17427,26,31565030,POINT (608009.0675353539 7805920.343721557),C
2023,3106200,1,10911,20,30692455,POINT (599014.5487021457 7788625.794981265),C
2023,3106200,1,26213,12,30855110,POINT (603630.5824466862 7796174.809990548),C
2023,3106200,1,23303,24,30510040,POINT (606395.5623218509 7795476.510248473),C
2023,3106200,1,10911,21,31580000,POINT (605083.0739921834 7807741.498664096),C
2023,3106200,1,25322,13,30668274,POINT (601851.8329230439 7787731.584565116),C
2023,3106200,1,20631,19,31255060,POINT (608926.2234290242 7801457.166845976),C
2023,3106200,1,14134,20,30640480,POINT (603002.1801698065 7790722.617391132),C
2023,3106200,1,10911,38,30310370,POINT (611954.0962640623 7794202.108816568),C
2023,3106200,1,20312,33,30664004,POINT (600572.5373172355 7788334.692721503),C
2023,3106200,1,10139,29,31741401,POINT (611555.1112377226 7804427.094010269),C
2023,3106200,1,10538,24,31255160,POINT (609609.8520178599 7801935.170012089),C
2023,3106200,1,10911,31,30240060,POINT (613100.4040481428 7795081.471303275),C
2023,3106200,1,24318,119,31960275,POINT (615532.061005258 7804009.655329507),C
2023,3106200,1,10961,49,31210800,POINT (609696.4751130895 7801004.870106285),C
2023,3106200,1,25128,12,31910130,POINT (612773.4237219682 7802551.4326068275),C
2023,3106200,1,32507,16,30441025,POINT (609200.7560574291 7795590.66582462),C
2023,3106200,1,10139,38,30881460,POINT (603417.0718926949 7800298.870991822),C
2023,3106200,1,20622,16,30830340,POINT (604051.2414383296 7799019.727926119),C
2023,3106200,1,10911,13,31540550,POINT (606042.3023929991 7806645.182539675),C
2023,3106200,1,10996,20,31255170,POINT (609227.1011637574 7801658.210381579),C
2023,3106200,1,10911,19,30411020,POINT (608740.3135707672 7797066.121878765),C
